text,label
ក្រុមហ៊ុន nord stream 2 ag ប្រតិបត្តិករ បំពង់ បង្ហូរ ឧស្ម័ន មូលដ្ឋាន ប្រទេស ស្វីស បាន បំភ្លឺ កាលពី ថ្ងៃអង្គារ ៤ ខែតុលា ពិនិត្យមើល ស្ថានភាព បំពង់ បង្ហូរ ឧស្ម័ន លេច ធ្លាយ ម្តង ប៉ូលីស ស៊ើបអង្កេត កន្លែង ហេតុ ផ្ទាល់ ម្តង,neutral
ហេតុ ឈាន ដោះស្រាយ បញ្ហា កង្វះ អាហារូបត្ថម្ភ ទម្រង់ កម្ពុជា ទាមទារ ភាគី ពាក់ព័ន្ធ បង្កើន ការខិតខំ ប្រឹងប្រែង រួមគ្នា កៀរ គរ ធនធាន ប្រភព នានា អនុវត្ត ផែនការ សកម្មភាព អាទិភាព ឆ្លើយតប បញ្ហា ស្គម ស្គាំង កុមារ ឈាន កម្ពុជា សម្រេចបាន ចក្ខុវិស័យ ស្តីពី ប្រព័ន្ធ ស្បៀង ឆ្នាំ ២០៣០,positive
នាយក ទទួលបន្ទុក កិច្ចការ ទូទៅ អង្គការ សិទ្ធិ មនុស្ស លីកាដូ អំ សំអាត យល់ យុវជន កាក់ សុវណ្ណ ច្ឆ័យ មិន គួរ តុលាការ ចោទប្រកាន់ កាត់ទោស ដំណាក់កាល ខណៈ ភស្តុតាង យកមក ចោទប្រកាន់ ជា ទំនាក់ទំនង ឯកជន ផងដែរ,positive
សន្ទនា ន័យ ស្ថាបនា ភាគី ពាក់ព័ន្ធ ដំណោះស្រាយ សន្តិវិធី ផលប្រយោជន៍ ប្រជាពលរដ្ឋ,positive
ប៉ុន្តែ រដ្ឋាភិបាល ខាងលិច ទីក្រុង កៀវ បាន លើកឡើង ការបោះឆ្នោត បាន បំពាន ច្បាប់ អន្តរជាតិ ជា ការបង្ខិតបង្ខំ មិន ជា តំណាង ពិតប្រាកដ ទេ,negative
លោកស្រី បាន ឱ្យដឹង វិទ្យាស្ថាន camed ជា សមាជិក បណ្តាញ សាកលវិទ្យាល័យ អាស៊ាន អនុញ្ញាតឱ្យ និស្សិត បញ្ចប់ ការសិក្សា ឱកាស ការបន្ត ការសិក្សា សាកលវិទ្យាល័យ តំបន់,positive
ក្រុម អត្តពលិក ចំបាប់ កម្ពុជា ធ្វើដំណើរ ចូលរួម ការប្រកួត ព្រឹក ថ្ងៃពុធ បាន ការឧបត្ថម្ភ ទាំងស្រុង ពីសំណាក់ អនុប្រធាន ទី១ សហព័ន្ធ កីឡា ចំបាប់ កម្ពុជា ជា នាយក វិទ្យាស្ថាន ខេម អេដអស់ ៥០០ ដុល្លារ ឧកញ៉ា ប៉ែន កាក់ បាន ៥០០ ដុល្លារ ផងដែរ ក្រសួង អប់រំ យុវជន កីឡា បាន ផ្តល់ ប្រាក់ ហោប៉ៅ ១ ថ្ងៃ ឲ្យ ២០ ដុល្លារ,positive
ប្រទេស ឡាវ ជា ប្រទេស តំបន់ ទិន្នផល ស្រូវ កើនឡើង គួរឲ្យ កត់សម្គាល់,positive
មន្ទីរពេទ្យ គន្ធ បុប្ផា សូម ចូលរួម រំលែក ទុក្ខ ដ៏ ក្រៀមក្រំ ជាមួយ ក្រុមគ្រួសារ សព,positive
កតញ្ញុតាធម៌ កូន សេចក្តីសុខ ម៉ែ ឪ,positive
គោលបំណង គោលដៅ ពឹងផ្អែក ការចាប់ ជំនាញ ការកសាង សមត្ថភាព ទទួលបាន ចំណេះដឹង កម្ពុជា ប្រជាជន កម្ពុជា ត្រូវការ,neutral
ប្រជាពលរដ្ឋ សិទ្ធិ ទទួលបាន ការអប់រំ យ៉ាងតិច ៩ ឆ្នាំ,positive
ដើម ឆ្នាំ ខណៈពេល ប្រជាជន ចិន ការលំបាក ខ្លាំង ដោយសារ ការរីករាលដាល ធ្ងន់ធ្ងរ ជំងឺ កូវីដ - ១៩ សម្តេច តេជោ ហ៊ុន សែន នាយក រដ្ឋមន្ត្រី កម្ពុជា បាន ធ្វើដំណើរ យន្តហោះ ពិសេស ទៅកាន់ ក្រុង ប៉េកាំង សម្តែង ការគាំទ្រ ប្រជាជន ចិន,positive
ក្រសួង ទេសចរណ៍ ទើបតែ បាន ផ្សព្វផ្សាយ ការជិះ ណូរី ណូរីកម្សាន្ត ដ៏ ប្លែក ស្គាល់ ច្រើន បាន រំពឹង រួមចំណែក ទាក់ទាញ ភ្ញៀវ ទេសចរ លេង ខេត្ត កំពត,positive
ការបះបោរ ជនជាតិ ដើម ភាគ តិច ព្នង ប្រឆាំង ការត្រួតត្រា បារាំង អាណា ព្យាបាល បារាំង បាន បញ្ជូន ទ័ព ចាត់ gatille ឲ្យ ផ្គត់ផ្គង់ សំភារៈ សឹក ភស្តុភារ បោះ ទីតាំង ទីក្រុង ក្រចេះ ថ្ងៃ នាម មូលដ្ឋាន camp logistique de gatille,negative
សន្តិភាព សម្រេច បាន តាមរយៈ អន្តរាគមន៍ យោធា,positive
ខ្ញុំ ធ្លាប់ ជា វាយ អត្ថបទ រឿង ម៉ាក់ អាយុ ជាង ១០ ឆ្នាំ ម៉ាក់ បាន បង្ហាត់ បង្រៀន សិល្ប៍ វិធី ការតែង និពន្ធ ខ្ញុំ ចេះ កាន់តែ ស៊ីជម្រៅ ធ្វើឱ្យ ខ្ញុំ លង់ ស្រឡាញ់ ការតែង និពន្ធ ប្រលោមលោក កាន់តែ ខ្លាំង,positive
ទោះ មន្ត្រី សិទ្ធិ មនុស្ស រូប អះអាង ភ្លើង ជម្លោះ នយោបាយ មិន ពន្លត់ ប្រព័ន្ធ តុលាការ កម្ពុជា បាន ទេ,negative
អះអាង ថា៖ « ខ្ញុំ គិត ស្ថានភាព ទីផ្សារ កន្លែង លក់ រាយ ឆ្នាំ ២០២២ បន្ត ជួប បញ្ហា ការផ្គត់ផ្គង់ ៗ កើនឡើង ផងដែរ »,negative
ខ្ញុំ សង្ឃឹម ការសិក្សា ស្រាវជ្រាវ ផ្សេង ករណី ៕,positive
ចំនែក ខ្លែង ឈរ ព្រងើយ កាល បាន លឺ មាន់ កូន មាន់ ស្រែក ដើរ ចូល រក ភ្នក់ភ្លើង ហើយនិយាយ សុំ ភ្លើង « ដូន ៗ សុំ ភ្លើង »,negative
រូបលោក សម រង្ស៊ី បាន ឈ្នះ មុខ តុលាការ,positive
ប្រការ ជា ចំណាប់អារម្មណ៍ ជ្រាលជ្រៅ ប្រជាជន ចិន ការប្រឆាំង ការរីករាលដាល ជំងឺ កូវីដ - ១៩ ឆ្នាំ ២០២០,positive
ចៅ សួបាន ដឹង ដំណឹង ប្អូន ដូច្នោះ លា ចិន សែ ផ្ទះ,neutral
ព្រះរាជ សារ ព្រះរាជ សេចក្តី ថា៖ « ទូលព្រះបង្គំ ខ្ញុំ ព្រះករុណា ខ្ញុំ ព្រះទ័យ ជាខ្លាំង បាន ឃើញ ព្រះរាជាណាចក្រ កម្ពុជា បាន បើក ប្រទេស ដំណើរការការងារ វិស័យ ជា ប្រក្រតី ឡើងវិញ »,positive
ពេលនេះ ឆោម បាន ស្រឡាញ់ ភាពកក់ក្តៅ មិន ធ្លាប់ បាន ទាល់តែសោះ,positive
ប្រាសាទ ខេត្ត គម្រោង រៀបចំ ជួសជុល លម្អ ឡើងវិញ ប្រាសាទ បន្ទាយ ទ័ព ប្រាសាទ ព្រះឈរ ប្រាសាទ ជាដើម [១ ],positive
ខ្មែរ មិន ឈ្លានពាន រាប់ សម័យកាល ព្រះបាទ ជ័យ វរ្ម័ន 7,positive
គិត ថ្ងៃទី១ ឧសភា ព្រឹត្តិការណ៍ សហគមន៍ ២០ កុម្ភៈ រយៈពេល ៧០ ថ្ងៃ ឆ្លង ជំងឺ កូវីដ - ១៩ ១៣២៣៧ នាក់ បង្កឱ្យ ស្លាប់ មនុស្ស ៩៦ នាក់,negative
ជាទូទៅ វិស័យ កសិកម្ម ចាត់ទុក ភាពទន់ខ្សោយ ការការធ្លាក់ចុះ ១- ២ ភាគរយ ឆ្នាំ ២០១៣ - ២០១៤7 បាន ទទួលរង ផល ប៉ះពាល់ ដោយសារ ផលិតភាព ភាពងាយ រងគ្រោះ ទឹក ជំនន់ គ្រោះ រាំងស្ងួត ព្រមទាំង ហេដ្ឋា រចនាសម្ព័ន្ធមិន 8 ការធ្លាក់ចុះ គុណភាព ដី តំបន់,negative
2023 សេដ្ឋកិច្ច eu ចាប់ផ្តើម ដាំ ក្បាល ចុះ មេដឹកនាំ ការទម្លាក់ ប្រជាជន វាសនា អ៊ុយក្រែន ផ្លាស់ប្តូរ ប្រទេស ផ្តល់ ជំនួយ ការផ្លាស់ប្តូរ មេដឹកនាំ,negative
ពិសិដ្ឋ សម្លឹង ពុក ធម៌ អាការៈ ធ្លាក់ ភ្នែក ស្ពឹកមុខ ហើយក៏ ដាក់ អង្គុយ កាំ ជណ្តើរ ថ្ម ភាពស្ងប់ស្ងាត់,positive
